ID_Place,country,city,latitude,longitude
Place_4195,Chile,Valparaíso,-33.0414,-72.1176
Place_4196,Chile,Valparaíso,-33.0431,-72.0293
Place_4197,Chile,Valparaíso,-33.0181,-71.9518
Place_4198,Chile,Valparaíso,-33.0565,-72.0175
Place_4199,Chile,Valparaíso,-33.0354,-72.0296
Place_4200,Chile,Valparaíso,-33.005,-72.1237
Place_4201,Chile,Valparaíso,-32.9978,-72.0838
Place_4202,Chile,Valparaíso,-33.0191,-72.1117
Place_4203,Chile,Valparaíso,-32.9851,-72.1463
Place_4204,Chile,Calama,-22.0967,-68.7177
Place_4205,Chile,Cochrane,-48.2539,-75.8282
Place_4206,Argentina,La Puerta de San José,-27.5238,-67.214
Place_4207,Argentina,El Aguilar,-23.259,-66.7455
Place_4208,Bolivia,Atocha,-21.6541,-66.8307
Place_4209,Chile,Santa Cruz,-34.7005,-71.8062
Place_4210,Argentina,San Antonio de los Cobres,-23.9421,-66.6508
Place_4211,Chile,San Pedro de Atacama,-22.4295,-67.7022
Place_4212,Chile,Calama,-22.3302,-68.795
Place_4213,Chile,Molina,-35.3699,-71.2134
Place_4214,Chile,Illapel,-31.8408,-71.4637
Place_4215,Chile,Arica,-19.1934,-70.0052
Place_4216,Chile,Calama,-21.774,-68.3456
Place_4217,Chile,Calama,-21.5047,-68.3927
Place_4218,Chile,Tocopilla,-22.3842,-69.8948
Place_4219,Chile,La Ligua,-32.061,-71.9488
Place_4220,Argentina,San Antonio de los Cobres,-24.2556,-67.6548
Place_4221,Chile,Antofagasta,-23.2678,-69.6397
Place_4222,Argentina,San Antonio de los Cobres,-23.9154,-66.7753
Place_4223,Argentina,Villa Basilio Nievas,-31.467,-68.7726
Place_4224,Chile,Tocopilla,-21.9449,-69.9374
Place_4225,Chile,Vallenar,-28.4414,-71.4794
Place_4226,Chile,San Pedro de Atacama,-23.2653,-67.7225
Place_4227,Chile,Iquique,-19.4261,-70.447
Place_4228,Chile,Calama,-22.2686,-68.6747
Place_4229,Chile,Salamanca,-32.0396,-71.1524
Place_4230,Chile,Calama,-22.5109,-68.6594
Place_4231,Argentina,San José de Jáchal,-30.5068,-69.2169
Place_4232,Chile,Iquique,-19.855,-69.2102
Place_4233,Chile,Illapel,-31.7384,-71.8582
Place_4234,Argentina,Tinogasta,-28.0203,-68.2753
Place_4235,Chile,Ovalle,-31.0061,-71.5482
Place_4236,Chile,Copiapó,-27.6127,-70.0672
Place_4237,Chile,Calama,-21.5547,-68.9075
Place_4238,Argentina,San Antonio de los Cobres,-24.12,-66.8828
Place_4239,Chile,Illapel,-31.2665,-72.7993
Place_4240,Chile,Diego de Almagro,-25.7452,-69.3262
Place_4241,Chile,Taltal,-25.8707,-71.1263
Place_4242,Argentina,San Antonio de los Cobres,-23.9292,-67.0453
Place_4243,Chile,Illapel,-31.3849,-72.6306
Place_4244,Argentina,Vinchina,-28.1121,-68.8279
Place_4245,Argentina,San Antonio de los Cobres,-24.3091,-67.3624
Place_4246,Peru,Islay (Matarani),-17.7187,-72.6095
Place_4247,Argentina,San Antonio de los Cobres,-24.2225,-67.5386
Place_4248,Argentina,San Antonio de los Cobres,-24.132,-67.0267
Place_4249,Chile,Iquique,-20.4695,-69.1913
Place_4250,Chile,Mulchén,-37.4737,-71.7397
Place_4251,Chile,Iquique,-20.3202,-70.2296
Place_4252,Chile,San Carlos,-36.3419,-72.0461
Place_4253,Chile,Calama,-21.2169,-68.8778
Place_4254,Argentina,San Antonio de los Cobres,-23.9133,-66.7815
Place_4255,Chile,Monte Patria,-30.6419,-70.9955
Place_4256,Chile,Iquique,-19.8761,-70.1252
Place_4257,Chile,Ovalle,-30.7098,-71.4528
Place_4258,Argentina,San Antonio de los Cobres,-24.2013,-67.3761
Place_4259,Argentina,San Martín,-31.366,-68.2794
Place_4260,Chile,Ovalle,-30.765,-71.4947
Place_4261,Chile,Ovalle,-30.7579,-71.4941
Place_4262,Chile,Iquique,-20.4229,-69.1563
Place_4263,Chile,Lebu,-37.1313,-74.0309
Place_4264,Chile,Arica,-19.2176,-70.0369
Place_4265,Chile,Lebu,-37.1085,-74.0511
Place_4266,Argentina,San Antonio de los Cobres,-23.3951,-66.699
Place_4267,Chile,Iquique,-19.5641,-68.8827
Place_4268,Chile,Iquique,-20.5197,-68.9334
Place_4269,Bolivia,Uyuni,-20.8146,-67.3424
Place_4270,Argentina,San Antonio de los Cobres,-24.0622,-67.1533
Place_4271,Argentina,Abra Pampa,-22.669,-66.2486
Place_4272,Chile,Iquique,-20.6149,-69.087
Place_4273,Argentina,Londres,-27.5873,-67.3446
Place_4274,Chile,Quellón,-43.4184,-74.2065
Place_4275,Argentina,Londres,-27.9112,-67.1016
Place_4276,Chile,Arica,-19.0807,-69.4836
Place_4277,Chile,Iquique,-19.857,-69.001
Place_4278,Chile,Copiapó,-27.5609,-69.6017
Place_4279,Bolivia,Uyuni,-21.5222,-67.7436
Place_4280,Chile,Iquique,-20.8282,-69.0733
Place_4281,Argentina,San Antonio de los Cobres,-24.3354,-67.2635
Place_4282,Chile,Ovalle,-31.0986,-71.6194
Place_4283,Bolivia,Uyuni,-21.1226,-67.568
Place_4284,Chile,Calama,-21.5765,-68.4588
Place_4285,Argentina,Calingasta,-31.0511,-69.9319
Place_4286,Chile,Illapel,-31.1451,-71.5692
Place_4287,Chile,La Ligua,-32.1583,-72.0589
Place_4288,Chile,La Ligua,-32.1678,-72.1379
Place_4289,Argentina,Hualfín,-27.0913,-66.3875
Place_4290,Argentina,San Antonio de los Cobres,-23.946,-66.9073
Place_4291,Chile,Atacama,-28.7674,-71.1074
Place_4292,Argentina,San Antonio de los Cobres,-24.1053,-66.8244
Place_4293,Chile,Arica,-18.6308,-69.6256
Place_4294,Chile,Coquimbo,-28.9278,-72.5094
Place_4295,Chile,Calama,-21.3597,-67.9965
Place_4296,Chile,Iquique,-20.3097,-68.6506
Place_4297,Chile,San Pedro de Atacama,-22.9616,-68.444
Place_4298,Chile,La Ligua,-32.4468,-71.7298
Place_4299,Chile,San Pedro de Atacama,-22.2793,-67.5076
Place_4300,Argentina,San Antonio de los Cobres,-23.4783,-67.1063
Place_4301,Argentina,San Antonio de los Cobres,-24.1491,-66.8574
Place_4302,Chile,San Antonio,-34.0253,-72.1992
Place_4303,Chile,Calama,-21.5022,-68.3242
Place_4304,Argentina,San Antonio de los Cobres,-24.0681,-66.8427
Place_4305,Chile,Molina,-35.2326,-70.9459
Place_4306,Argentina,San Antonio de los Cobres,-23.999,-67.079
Place_4307,Chile,Melipilla,-33.5471,-71.3514
Place_4308,Chile,Santa Cruz,-34.8279,-71.7749
Place_4309,Chile,Ovalle,-30.4321,-71.3954
Place_4310,Chile,Vallenar,-28.8934,-70.2806
Place_4311,Argentina,San Antonio de los Cobres,-24.1705,-67.2442
Place_4312,Chile,Corral,-39.5076,-75.2977
Place_4313,Chile,Coquimbo,-29.9678,-72.1484
Place_4314,Chile,Coquimbo,-29.9182,-72.1973
Place_4315,Argentina,Vinchina,-29.2266,-69.3046
Place_4316,Chile,Santa Cruz,-34.7839,-71.848
Place_4317,Chile,San Pedro de Atacama,-22.639,-67.3522
Place_4318,Chile,Ovalle,-30.5797,-72.0795
Place_4319,Argentina,Chilecito,-28.8729,-67.6567
Place_4320,Chile,Illapel,-31.7755,-71.6191
Place_4321,Argentina,San Antonio de los Cobres,-24.2829,-67.2788
Place_4322,Argentina,San Antonio de los Cobres,-24.0536,-67.0137
Place_4323,Chile,Cañete,-38.0652,-73.8095
Place_4324,Chile,San Pedro de Atacama,-23.4933,-68.2535
Place_4325,Chile,Iquique,-20.3336,-69.0325
Place_4326,Argentina,San Antonio de los Cobres,-24.0214,-66.935
Place_4327,Chile,Magallanes,-52.6935,-74.3739
Place_4328,Argentina,Villa La Angostura,-40.4113,-71.905
Place_4329,Peru,Calana,-18.1154,-70.0438
Place_4330,Chile,Calama,-21.8635,-68.2796
Place_4331,Chile,Ovalle,-30.3544,-71.6949
Place_4332,Chile,Lebu,-37.3656,-74.2338
Place_4333,Argentina,San Antonio de los Cobres,-23.6656,-66.8539
Place_4334,Chile,Quellón,-43.2275,-74.0636
Place_4335,Chile,Calama,-22.9075,-69.0883
Place_4336,Chile,Aisen,-44.793,-80.8972
Place_4337,Argentina,Villa Bustos,-29.32,-67.2056
Place_4338,Chile,Lebu,-37.0568,-74.1727
Place_4339,Argentina,San Antonio de los Cobres,-23.8103,-66.5643
Place_4340,Chile,Vallenar,-28.9602,-71.5883
Place_4341,Argentina,Chilecito,-29.1774,-67.9683
Place_4342,Chile,Iquique,-19.4876,-69.0941
Place_4343,Chile,Quellón,-43.1081,-74.4857
Place_4344,Argentina,Mendoza,-33.1486,-69.6519
Place_4345,Argentina,Villa Basilio Nievas,-31.5809,-68.9282
Place_4346,Chile,Talcahuano,-36.1181,-73.8107
Place_4347,Chile,Taltal,-25.6225,-70.9306
Place_4348,Chile,Ovalle,-30.851,-71.7021
Place_4349,Argentina,Antofagasta de la Sierra,-26.1613,-68.4146
Place_4350,Chile,Lebu,-37.5297,-73.8102
Place_4351,Chile,Coquimbo,-30.0698,-72.2664
Place_4352,Chile,Lebu,-37.5211,-73.9835
Place_4353,Peru,Palca,-17.6708,-69.5684
Place_4354,Chile,Bio-Bio,-37.4713,-74.1253
Place_4355,Chile,Lebu,-37.4822,-73.8785
Place_4356,Chile,Lebu,-37.459,-74.0485
Place_4357,Chile,Lebu,-37.5736,-73.8554
Place_4358,Chile,Lebu,-37.552,-74.1723
Place_4359,Chile,Lebu,-37.5395,-73.8852
Place_4360,Argentina,San Antonio de los Cobres,-24.5109,-67.7572
Place_4361,Chile,Lebu,-37.5559,-73.6964
Place_4362,Chile,Calama,-22.1205,-68.7001
Place_4363,Argentina,San Antonio de los Cobres,-24.2604,-67.1298
Place_4364,Argentina,San Antonio de los Cobres,-23.9825,-66.7687
Place_4365,Argentina,San Antonio de los Cobres,-23.8613,-66.6592
Place_4366,Chile,Antofagasta,-23.471,-70.5764
Place_4367,Chile,Tomé,-35.8352,-73.785
Place_4368,Chile,Tomé,-35.845,-73.6881
Place_4369,Chile,Coquimbo,-30.1677,-72.1093
Place_4370,Chile,Calama,-21.935,-68.4044
Place_4371,Chile,Coquimbo,-30.041,-71.3549
Place_4372,Chile,Calama,-21.6953,-68.3484
Place_4373,Argentina,Mendoza,-33.1872,-69.6605
Place_4374,Argentina,San Antonio de los Cobres,-23.8415,-66.6097
Place_4375,Argentina,San Antonio de los Cobres,-24.2196,-67.6255
Place_4376,Chile,Santa Cruz,-34.3458,-71.9827
Place_4377,Argentina,Mendoza,-33.145,-69.6634
Place_4378,Chile,Vallenar,-27.8715,-71.3402
Place_4379,Chile,Aisen,-44.6179,-80.5208
Place_4380,Argentina,Villa Basilio Nievas,-31.8028,-69.0369
Place_4381,Bolivia,Challapata,-19.2936,-67.3742
Place_4382,Argentina,La Rioja,-29.7703,-66.7213
Place_4383,Chile,San Pedro de Atacama,-23.2586,-68.7774
Place_4384,Bolivia,Uyuni,-21.2542,-68.086
Place_4385,Chile,Antofagasta,-24.3951,-69.5365
Place_4386,Chile,Quellón,-43.2178,-74.4546
Place_4387,Chile,Coquimbo,-29.6421,-72.092
Place_4388,Argentina,Vinchina,-28.4886,-68.1209
Place_4389,Chile,Iquique,-20.9042,-68.9955
Place_4390,Chile,Calama,-21.2043,-68.9189
Place_4391,Argentina,Tinogasta,-28.2557,-67.4544
Place_4392,Argentina,Mendoza,-33.1052,-69.6361
Place_4393,Argentina,Candelaria,-31.4597,-66.2021
Place_4394,Argentina,Mendoza,-33.0883,-69.7164
Place_4395,Chile,Iquique,-19.9595,-69.175
Place_4396,Chile,Lebu,-37.2751,-73.7615
Place_4397,Chile,Lebu,-37.2896,-73.7362
Place_4398,Chile,Coquimbo,-30.1154,-71.2995
Place_4399,Chile,Quellón,-43.5508,-74.3874
Place_4400,Argentina,San José de Jáchal,-29.467,-69.5894
Place_4401,Chile,Ovalle,-30.4788,-71.3753
Place_4402,Chile,San Pedro de Atacama,-22.3871,-67.3195
Place_4403,Argentina,San José de Jáchal,-30.3983,-68.6573
Place_4404,Chile,Diego de Almagro,-26.5612,-71.0265
Place_4405,Chile,Iquique,-20.3041,-68.9534
Place_4406,Chile,Iquique,-19.961,-70.0363
Place_4407,Argentina,Villa Basilio Nievas,-31.481,-69.0424
Place_4408,Chile,Calama,-22.4794,-68.5096
Place_4409,Chile,Ovalle,-31.0163,-71.491
Place_4410,Chile,Iquique,-20.3204,-69.0782
Place_4411,Chile,San Pedro de Atacama,-22.3816,-67.5475
Place_4412,Chile,Calama,-21.4833,-68.9495
Place_4413,Chile,Ovalle,-30.6012,-72.0339
Place_4414,Chile,Diego de Almagro,-25.7045,-69.4836
Place_4415,Argentina,Nueve de Julio,-32.3019,-68.3184
Place_4416,Chile,Calama,-21.249,-68.7646
Place_4417,Chile,La Ligua,-32.0284,-71.84
Place_4418,Argentina,San Antonio de los Cobres,-23.3121,-66.826
Place_4419,Argentina,Caucete,-32.1011,-67.4849
Place_4420,Argentina,San Antonio de los Cobres,-24.2415,-67.6116
Place_4421,Chile,Iquique,-20.0934,-68.9395
Place_4422,Peru,Palca,-18.4419,-69.3296
Place_4423,Chile,Ovalle,-30.6825,-71.1974
Place_4424,Chile,Iquique,-20.2339,-70.774
Place_4425,Bolivia,Uyuni,-21.4116,-67.4891
Place_4426,Argentina,Villa Basilio Nievas,-31.6085,-68.9713
Place_4427,Chile,Quellón,-43.1703,-74.2549
Place_4428,Chile,Ovalle,-30.6667,-71.4437
Place_4429,Chile,San Pedro de Atacama,-24.2014,-68.8936
Place_4430,Argentina,San Martín,-33.8004,-68.6259
Place_4431,Argentina,Vinchina,-28.3357,-68.8358
Place_4432,Argentina,Villa Basilio Nievas,-31.2229,-68.9284
Place_4433,Chile,Ovalle,-30.86,-71.5117
Place_4434,Argentina,San Antonio de los Cobres,-24.0565,-66.9897
Place_4435,Chile,Quellón,-43.267,-74.2329
Place_4436,Chile,Iquique,-19.8693,-69.1823
Place_4437,Chile,Vallenar,-27.7877,-71.5935
Place_4438,Chile,Calama,-22.5256,-68.6159
Place_4439,Chile,Iquique,-20.1605,-69.3032
Place_4440,Chile,Iquique,-20.4675,-68.7971
Place_4441,Chile,Iquique,-19.6926,-70.9955
Place_4442,Chile,Lebu,-37.489,-73.9098
Place_4443,Chile,Ovalle,-30.7303,-71.2922
Place_4444,Bolivia,Uyuni,-20.4672,-66.8214
Place_4445,Chile,Ovalle,-30.3796,-71.5763
Place_4446,Chile,Puente Alto,-33.6764,-70.5242
Place_4447,Bolivia,Curahuara de Carangas,-18.0907,-69.1322
Place_4448,Chile,Tocopilla,-22.821,-69.8033
Place_4449,Argentina,San Antonio de los Cobres,-24.4915,-67.0386
Place_4450,Argentina,San Martín,-31.0557,-68.0249
Place_4451,Chile,Las Animas,-39.4002,-73.1835
Place_4452,Chile,La Serena,-29.6582,-71.4294
Place_4453,Chile,Antofagasta,-23.0689,-70.9834
Place_4454,Argentina,San Antonio de los Cobres,-24.0511,-66.8595
Place_4455,Chile,Coquimbo,-30.1501,-72.187
Place_4456,Chile,Iquique,-19.5417,-70.143
Place_4457,Argentina,Chilecito,-28.8177,-67.3701
Place_4458,Bolivia,Atocha,-21.5978,-66.9005
Place_4459,Chile,Vallenar,-29.0115,-69.635
Place_4460,Chile,Quellón,-43.2739,-74.1873
Place_4461,Chile,San Pedro de Atacama,-22.3176,-67.795
Place_4462,Chile,Tocopilla,-22.3653,-70.7514
Place_4463,Chile,Tocopilla,-22.0533,-70.3028
Place_4464,Chile,Arica,-18.3961,-69.8369
Place_4465,Chile,Copiapó,-27.4844,-69.453
Place_4466,Argentina,San Antonio de los Cobres,-23.8881,-66.9862
Place_4467,Chile,Coquimbo,-30.2832,-71.5346
Place_4468,Chile,Quellón,-43.3527,-74.5017
Place_4469,Chile,Coquimbo,-30.3126,-72.1905
Place_4470,Chile,San Antonio,-34.152,-72.4387
Place_4471,Chile,Iquique,-19.9071,-70.4091
Place_4472,Chile,Antofagasta,-24.4115,-71.1109
Place_4473,Argentina,San Antonio de los Cobres,-24.2806,-67.4347
Place_4474,Chile,Tocopilla,-21.3066,-70.2777
Place_4475,Chile,Paine,-33.9245,-70.616
Place_4476,Argentina,Vinchina,-28.0774,-68.4816
Place_4477,Chile,La Ligua,-32.0786,-71.3262
Place_4478,Chile,Quellón,-43.4535,-74.4927
Place_4479,Chile,Vallenar,-28.7905,-71.6717
Place_4480,Chile,Coquimbo,-29.992,-71.8472
Place_4481,Chile,Coquimbo,-29.995,-71.7813
Place_4482,Chile,Iquique,-19.6932,-69.149
Place_4483,Chile,Quellón,-43.2793,-74.4059
Place_4484,Chile,La Serena,-29.6335,-71.3277
Place_4485,Peru,Ilo,-17.614,-71.3453
Place_4486,Argentina,Pocito,-31.6078,-68.6146
Place_4487,Chile,San Antonio,-33.6842,-71.5737
Place_4488,Chile,Calama,-21.5902,-68.363
Place_4489,Chile,Quellón,-43.1386,-74.4594
Place_4490,Chile,Quellón,-43.35,-74.3477
Place_4491,Chile,Arica,-19.2327,-69.1669
Place_4492,Chile,Quellón,-43.218,-74.5751
Place_4493,Chile,Quellón,-43.2161,-74.2925
Place_4494,Chile,Quellón,-43.4162,-74.0672
Place_4495,Chile,Iquique,-20.4826,-68.8377
Place_4496,Bolivia,Colchani,-19.6561,-66.6415
Place_4497,Chile,San Pedro de Atacama,-22.2369,-67.7434
Place_4498,Chile,Quellón,-43.3595,-74.3206
Place_4499,Chile,Chicureo Abajo,-33.1303,-69.9448
Place_4500,Chile,Quellón,-43.1025,-74.4791
Place_4501,Chile,Monte Patria,-30.6122,-70.4642
Place_4502,Chile,La Ligua,-32.1807,-72.3683
Place_4503,Chile,Vallenar,-28.4034,-71.5304
Place_4504,Chile,Quellón,-43.3363,-74.487
Place_4505,Chile,Quellón,-43.2804,-74.5585
Place_4506,Argentina,San Antonio de los Cobres,-24.0854,-67.3808
Place_4507,Chile,Quellón,-43.2565,-74.4433
Place_4508,Chile,Quellón,-43.4272,-74.5914
Place_4509,Chile,Quellón,-43.2794,-74.8351
Place_4510,Chile,Quellón,-43.3024,-74.5045
Place_4511,Chile,Quellón,-43.4082,-74.5922
Place_4512,Chile,Quellón,-43.2379,-74.452
Place_4513,Chile,Quellón,-43.3561,-74.2277
Place_4514,Chile,Quellón,-43.3292,-74.4485
Place_4515,Chile,Quellón,-43.2372,-74.3998
Place_4516,Chile,Quellón,-43.3023,-74.3707
Place_4517,Chile,Quellón,-43.481,-74.4771
Place_4518,Chile,Quellón,-43.4064,-73.9413
Place_4519,Chile,Iquique,-19.877,-68.6624
Place_4520,Chile,San Pedro de Atacama,-22.3703,-67.6373
Place_4521,Chile,Vallenar,-28.3691,-72.5062
Place_4522,Argentina,El Aguilar,-23.1573,-66.8684
Place_4523,Chile,Graneros,-33.9653,-70.601
Place_4524,Chile,Vallenar,-28.7678,-71.5886
Place_4525,Chile,Coquimbo,-29.6391,-71.7209
Place_4526,Argentina,San Antonio de los Cobres,-24.1677,-67.2729
Place_4527,Argentina,San Antonio de los Cobres,-23.9534,-66.9427
Place_4528,Peru,Palca,-17.9262,-69.735
Place_4529,Chile,Aisen,-45.6133,-77.2319
Place_4530,Argentina,Calingasta,-31.6288,-69.9269
Place_4531,Chile,Quellón,-43.6393,-75.4722
Place_4532,Chile,Ovalle,-30.767,-71.4801
Place_4533,Chile,Coquimbo,-29.9115,-71.8095
Place_4534,Argentina,Calingasta,-31.3521,-69.294
Place_4535,Bolivia,Atocha,-21.5673,-67.0335
Place_4536,Chile,Cochrane,-47.2575,-75.7155
Place_4537,Chile,Coquimbo,-30.2568,-71.5685
Place_4538,Chile,Ovalle,-30.3845,-71.6986
Place_4539,Chile,Ovalle,-30.4233,-71.6189
Place_4540,Argentina,Caucete,-32.2873,-67.7012
Place_4541,Argentina,San Antonio de los Cobres,-23.9793,-66.7962
Place_4542,Bolivia,Challapata,-19.311,-67.892
Place_4543,Argentina,Abra Pampa,-22.9604,-66.1748
Place_4544,Argentina,Villa Basilio Nievas,-31.6231,-68.6939
Place_4545,Chile,La Serena,-29.694,-71.4479
Place_4546,Chile,La Ligua,-32.623,-71.3997
Place_4547,Argentina,San Martín,-30.9721,-68.062
Place_4548,Chile,Ovalle,-30.9368,-71.4241
Place_4549,Argentina,Caucete,-32.0116,-67.7687
Place_4550,Chile,Constitución,-34.938,-74.1684
Place_4551,Chile,Illapel,-31.524,-71.6302
Place_4552,Chile,Antofagasta,-23.2148,-71.1467
Place_4553,Chile,Illapel,-31.4901,-71.6604
Place_4554,Argentina,San José de Jáchal,-30.6046,-69.0461
Place_4555,Chile,Illapel,-31.6268,-71.9176
Place_4556,Argentina,San Antonio de los Cobres,-23.6045,-66.9032
Place_4557,Chile,Calama,-21.6801,-68.3763
Place_4558,Argentina,San Antonio de los Cobres,-23.4796,-66.9723
Place_4559,Chile,Paine,-33.9174,-70.4302
Place_4560,Argentina,Villa Basilio Nievas,-31.4765,-69.0823
Place_4561,Chile,Cochrane,-47.1545,-75.3081
Place_4562,Bolivia,Atocha,-21.0311,-66.7783
Place_4563,Chile,La Ligua,-32.178,-71.9788
Place_4564,Chile,Ovalle,-30.9055,-71.5411
Place_4565,Chile,Copiapó,-27.0525,-71.3593
Place_4566,Chile,Iquique,-19.4453,-69.6199
Place_4567,Chile,Copiapó,-27.0627,-71.4213
Place_4568,Chile,Copiapó,-27.0414,-71.2411
Place_4569,Chile,Vallenar,-28.7157,-70.3071
Place_4570,Chile,Calama,-22.9889,-69.1266
Place_4571,Chile,Copiapó,-27.0566,-71.3287
Place_4572,Chile,Calama,-21.0404,-68.5883
Place_4573,Chile,Salamanca,-31.9647,-70.9865
Place_4574,Argentina,Villa Basilio Nievas,-31.5939,-68.7192
Place_4575,Chile,Coquimbo,-30.3147,-72.2933
Place_4576,Chile,Coquimbo,-30.3229,-72.2299
Place_4577,Argentina,Villa Basilio Nievas,-31.5143,-68.6527
Place_4578,Chile,Calama,-22.1814,-68.6696
Place_4579,Chile,Illapel,-31.8605,-71.86
Place_4580,Chile,San Pedro de Atacama,-22.3037,-67.593
Place_4581,Argentina,San Antonio de los Cobres,-24.3147,-66.9917
Place_4582,Chile,Taltal,-24.6117,-69.2141
Place_4583,Chile,Calama,-22.5651,-68.7331
Place_4584,Chile,Coquimbo,-29.8481,-71.4727
Place_4585,Chile,Calama,-22.2271,-68.7928
Place_4586,Argentina,San Antonio de los Cobres,-24.2101,-67.099
Place_4587,Chile,Lebu,-38.1321,-74.1126
Place_4588,Chile,Lebu,-37.4786,-73.7243
Place_4589,Chile,Calama,-21.1199,-68.6509
Place_4590,Argentina,Pocito,-31.6226,-68.6259
Place_4591,Argentina,El Aguilar,-23.227,-66.8913
Place_4592,Argentina,San Antonio de los Cobres,-24.1574,-67.1198
Place_4593,Chile,Calama,-21.9374,-68.5439
Place_4594,Peru,Sama Grande,-17.6203,-70.4986
Place_4595,Chile,Santa Cruz,-34.8102,-71.6443
Place_4596,Argentina,Abra Pampa,-22.7893,-66.2859
Place_4597,Bolivia,Atocha,-21.4365,-66.6973
Place_4598,Bolivia,Uyuni,-21.2277,-67.3802
Place_4599,Argentina,San Antonio de los Cobres,-24.07,-67.0669
Place_4600,Argentina,Andalgalá,-27.9344,-66.4859
Place_4601,Argentina,San Antonio de los Cobres,-24.1953,-67.1646
Place_4602,Chile,Los Lagos,-43.9753,-78.1764
Place_4603,Argentina,San Agustín de Valle Fértil,-31.099,-67.5292
Place_4604,Argentina,Mendoza,-32.8657,-69.1676
Place_4605,Argentina,San Antonio de los Cobres,-24.0969,-66.7671
Place_4606,Argentina,San Antonio de los Cobres,-24.1074,-67.2258
Place_4607,Chile,Iquique,-20.298,-68.8232
Place_4608,Chile,Calama,-21.92,-68.6244
Place_4609,Chile,Iquique,-19.5705,-69.2883
Place_4610,Chile,Iquique,-21.1428,-69.989
Place_4611,Chile,Vallenar,-27.907,-71.1501
Place_4612,Chile,Coquimbo,-30.0252,-71.7054
Place_4613,Chile,Iquique,-19.9774,-69.1827
Place_4614,Argentina,Caucete,-32.0065,-68.1058
Place_4615,Chile,Illapel,-31.688,-71.5981
Place_4616,Chile,Atacama,-28.8729,-71.5291
Place_4617,Argentina,Chilecito,-28.8647,-67.4565
Place_4618,Argentina,Tinogasta,-28.1225,-67.3071
Place_4619,Argentina,San Antonio de los Cobres,-23.4312,-66.797
Place_4620,Chile,Coquimbo,-30.1153,-72.1214
Place_4621,Chile,La Ligua,-32.1282,-71.8286
Place_4622,Chile,Arica,-19.1068,-69.4082
Place_4623,Chile,Talcahuano,-36.4906,-73.6018
Place_4624,Chile,Talcahuano,-36.483,-73.7047
Place_4625,Chile,Cañete,-38.1882,-74.0963
Place_4626,Chile,Taltal,-25.3841,-70.169
Place_4627,Chile,Talcahuano,-36.6001,-73.5462
Place_4628,Chile,Talcahuano,-36.5913,-73.663
Place_4629,Chile,Talcahuano,-36.5989,-73.5511
Place_4630,Chile,Talcahuano,-36.5776,-73.5603
Place_4631,Argentina,San Antonio de los Cobres,-23.9902,-66.6217
Place_4632,Chile,Vallenar,-28.0597,-71.0381
Place_4633,Argentina,Londres,-27.9604,-66.6952
Place_4634,Chile,Corral,-39.6607,-73.7957
Place_4635,Chile,Curicó,-35.0945,-71.0457
Place_4636,Argentina,San Antonio de los Cobres,-24.2553,-67.2705
Place_4637,Argentina,Vinchina,-28.5698,-69.3981
Place_4638,Chile,Iquique,-19.3563,-69.2943
Place_4639,Argentina,San Antonio de los Cobres,-24.2956,-67.5641
Place_4640,Chile,San Pedro de Atacama,-22.4296,-68.3644
Place_4641,Argentina,San Antonio de los Cobres,-24.2752,-67.237
Place_4642,Argentina,El Aguilar,-23.1134,-66.5802
Place_4643,Bolivia,Colchani,-20.5011,-67.9167
Place_4644,Chile,Calama,-21.1045,-68.8954
Place_4645,Argentina,El Aguilar,-23.0381,-66.3937
Place_4646,Argentina,San Antonio de los Cobres,-23.3825,-66.661
Place_4647,Chile,Coquimbo,-29.8482,-72.152
Place_4648,Chile,San Antonio,-33.7597,-72.5112
Place_4649,Argentina,Abra Pampa,-22.6161,-66.2083
Place_4650,Chile,Calama,-22.3901,-68.4858
Place_4651,Chile,Illapel,-31.8266,-71.6925
Place_4652,Chile,Taltal,-25.1833,-70.3654
Place_4653,Chile,Illapel,-31.2222,-71.8622
Place_4654,Chile,San Antonio,-33.8433,-72.5856
Place_4655,Argentina,Chamical,-30.0467,-66.5923
Place_4656,Chile,San Antonio,-33.7657,-72.6211
Place_4657,Chile,San Antonio,-33.7771,-72.5321
Place_4658,Argentina,Chamical,-30.0588,-66.5375
Place_4659,Chile,Calama,-22.1818,-68.2963
Place_4660,Argentina,Mendoza,-32.7378,-68.5856
Place_4661,Chile,Copiapó,-27.6937,-70.2406
Place_4662,Chile,Copiapó,-26.7009,-71.0692
Place_4663,Chile,Ovalle,-30.8752,-71.5334
Place_4664,Chile,San Pedro de Atacama,-23.4414,-68.8529
Place_4665,Argentina,San Antonio de los Cobres,-24.2117,-67.3636
Place_4666,Chile,Ovalle,-30.7072,-71.4771
Place_4667,Argentina,San Antonio de los Cobres,-24.1671,-67.1982
Place_4668,Chile,Quirihue,-36.4654,-72.5683
Place_4669,Peru,El Algarrobal,-17.3063,-71.2792
Place_4670,Argentina,El Aguilar,-23.1153,-66.7843
Place_4671,Argentina,San Antonio de los Cobres,-24.2124,-67.4004
Place_4672,Argentina,San Antonio de los Cobres,-24.2504,-67.3418
Place_4673,Argentina,San Antonio de los Cobres,-24.0601,-67.1539
Place_4674,Chile,San Antonio,-33.7051,-71.7576
Place_4675,Argentina,El Aguilar,-23.1556,-66.7228
Place_4676,Chile,Ovalle,-30.6239,-71.5987
