ID_Date,ID_Place,ID_Mag,mag,depth,dmin
Date_2139,Place_2139,mb,4.2,196.49,181.256
Date_2140,Place_2140,mwr,4.2,154.46,148.452
Date_2141,Place_2141,mb,4.2,98.68,14.234
Date_2142,Place_2142,mwr,4.4,10.0,78.062
Date_2143,Place_2143,mb,4.1,33.7,49.484
Date_2144,Place_2144,mb,4.3,134.77,71.279
Date_2145,Place_2145,mb,4.5,206.26,178.921
Date_2146,Place_2146,mww,4.9,10.0,587.692
Date_2147,Place_2147,mb,4.6,171.38,3.447
Date_2148,Place_2148,mb,4.4,209.46,173.361
Date_2149,Place_2149,mww,5.1,10.0,91.851
Date_2150,Place_2150,mb,4.2,186.51,167.245
Date_2151,Place_2151,mww,4.8,173.22,186.371
Date_2152,Place_2152,mww,4.9,166.91,174.695
Date_2153,Place_2153,mb,4.4,183.96,182.257
Date_2154,Place_2154,mww,5.1,35.0,74.393
Date_2155,Place_2155,mb,4.4,92.67,14.122
Date_2156,Place_2156,mb,4.3,10.0,104.528
Date_2157,Place_2157,mwr,4.6,112.93,80.175
Date_2158,Place_2158,mb,4.5,159.37,24.019
Date_2159,Place_2159,mwr,4.4,142.46,23.352
Date_2160,Place_2160,mb,4.3,118.97,121.653
Date_2161,Place_2161,mb,4.1,139.2,27.689
Date_2162,Place_2162,mb,4.2,30.71,76.506
Date_2163,Place_2163,mww,4.9,29.75,21.795
Date_2164,Place_2164,mww,4.9,89.9,80.842
Date_2165,Place_2165,mb,4.5,22.78,29.134
Date_2166,Place_2166,ml,4.1,10.0,101.081
Date_2167,Place_2167,mb,4.3,14.23,68.499
Date_2168,Place_2168,mww,4.9,227.84,182.368
Date_2169,Place_2169,mww,5.1,20.04,52.931
Date_2170,Place_2170,mww,4.8,60.36,36.918
Date_2171,Place_2171,mb,4.6,211.56,162.908
Date_2172,Place_2172,mb,4.5,10.0,88.738
Date_2173,Place_2173,mb,4.3,180.38,174.584
Date_2174,Place_2174,mwr,3.8,71.19,70.501
Date_2175,Place_2175,mwr,4.1,78.81,64.496
Date_2176,Place_2176,mb,4.5,113.67,58.714
Date_2177,Place_2177,mb,4.4,225.93,195.712
Date_2178,Place_2178,mb,3.8,10.0,124.433
Date_2179,Place_2179,mb,4.6,124.19,57.824
Date_2180,Place_2180,mb,4.2,76.12,42.367
Date_2181,Place_2181,mwr,4.1,212.85,166.244
Date_2182,Place_2182,mb,4.1,164.44,27.133
Date_2183,Place_2183,mwr,4.3,111.64,40.477
Date_2184,Place_2184,mb,4.2,197.97,160.462
Date_2185,Place_2185,mwr,4.3,30.34,43.59
Date_2186,Place_2186,mb,4.1,109.91,55.711
Date_2187,Place_2187,mb,4.3,117.23,62.383
Date_2188,Place_2188,mwr,4.3,98.05,74.838
Date_2189,Place_2189,mww,4.9,10.0,85.068
Date_2190,Place_2190,mb,4.1,293.48,183.035
Date_2191,Place_2191,mww,4.9,162.26,179.588
Date_2192,Place_2192,mb,4.2,193.95,169.802
Date_2193,Place_2193,mb,4.3,29.58,10.786
Date_2194,Place_2194,mb,4.4,119.04,37.697
Date_2195,Place_2195,mwr,4.0,35.0,103.305
Date_2196,Place_2196,mwr,4.3,132.28,16.902
Date_2197,Place_2197,mwr,4.4,117.1,75.06
Date_2198,Place_2198,mwr,4.5,97.27,53.598
Date_2199,Place_2199,mwr,4.7,106.39,42.145
Date_2200,Place_2200,ml,4.1,167.69,220.398
Date_2201,Place_2201,mb,4.2,180.62,143.114
Date_2202,Place_2202,mwr,4.0,30.31,67.165
Date_2203,Place_2203,mww,4.9,142.34,265.657
Date_2204,Place_2204,mb,4.7,123.45,227.96
Date_2205,Place_2205,mwr,4.4,48.86,73.614
Date_2206,Place_2206,mwr,4.4,171.84,183.146
Date_2207,Place_2207,mwr,4.7,83.07,59.047
Date_2208,Place_2208,mb,4.9,31.77,216.618
Date_2209,Place_2209,mb,3.9,112.64,52.82
Date_2210,Place_2210,mb,4.3,238.88,249.199
Date_2211,Place_2211,mb,4.2,131.61,86.847
Date_2212,Place_2212,mb,4.4,189.47,164.576
Date_2213,Place_2213,mb,4.1,249.73,213.059
Date_2214,Place_2214,mwr,4.1,26.87,115.87
Date_2215,Place_2215,mwr,4.6,18.13,96.855
Date_2216,Place_2216,mwr,4.6,14.31,100.97
Date_2217,Place_2217,mww,5.4,13.23,94.075
Date_2218,Place_2218,mwr,4.2,23.76,100.747
Date_2219,Place_2219,mww,5.6,15.41,98.523
Date_2220,Place_2220,mb,4.9,10.0,79.286
Date_2221,Place_2221,mww,6.8,25.0,90.85
Date_2222,Place_2222,mb,4.4,29.8,94.409
Date_2223,Place_2223,mb,4.0,220.51,137.332
Date_2224,Place_2224,mb,4.0,284.72,208.278
Date_2225,Place_2225,mb,4.5,118.12,226.626
Date_2226,Place_2226,mb,4.1,205.02,171.582
Date_2227,Place_2227,mb,4.0,195.22,166.244
Date_2228,Place_2228,mwr,4.1,10.47,96.41
Date_2229,Place_2229,mb,4.3,133.18,55.6
Date_2230,Place_2230,mwr,4.3,18.41,95.076
Date_2231,Place_2231,mwr,4.3,38.23,83.622
Date_2232,Place_2232,mb,4.3,108.76,59.603
Date_2233,Place_2233,mb,4.6,107.23,32.137
Date_2234,Place_2234,mb,4.1,107.67,90.072
Date_2235,Place_2235,mb,4.7,115.39,94.409
Date_2236,Place_2236,ml,4.0,185.01,119.985
Date_2237,Place_2237,mb,4.4,10.0,692.109
Date_2238,Place_2238,mb,4.3,104.79,30.691
Date_2239,Place_2239,mb,4.1,238.57,133.996
Date_2240,Place_2240,mww,4.9,185.76,211.947
Date_2241,Place_2241,mb,4.2,167.09,258.651
Date_2242,Place_2242,mb,4.0,35.0,62.939
Date_2243,Place_2243,ml,4.1,36.44,36.474
Date_2244,Place_2244,mb,4.2,254.82,231.963
Date_2245,Place_2245,mwr,4.5,204.47,146.895
Date_2246,Place_2246,ml,2.9,33.51,11.787
Date_2247,Place_2247,mb,4.3,92.13,9.674
Date_2248,Place_2248,mb,4.2,187.66,161.018
Date_2249,Place_2249,mb,4.5,105.91,173.027
Date_2250,Place_2250,mb,4.4,126.3,68.833
Date_2251,Place_2251,mb,4.5,47.02,20.906
Date_2252,Place_2252,mb,4.2,164.72,127.213
Date_2253,Place_2253,mb,4.6,50.31,17.57
Date_2254,Place_2254,mwr,4.4,131.17,80.175
Date_2255,Place_2255,mwr,4.4,27.19,37.808
Date_2256,Place_2256,mb,4.4,132.52,180.478
Date_2257,Place_2257,mww,4.9,187.07,193.043
Date_2258,Place_2258,mb,4.4,10.0,138.778
Date_2259,Place_2259,mb,4.2,10.0,225.18
Date_2260,Place_2260,mb,4.1,106.26,32.582
Date_2261,Place_2261,mb,4.7,156.08,37.808
Date_2262,Place_2262,mb,4.0,102.57,29.246
Date_2263,Place_2263,mb,4.1,84.99,43.479
Date_2264,Place_2264,mb,4.1,178.56,176.919
Date_2265,Place_2265,mb,4.1,25.7,47.594
Date_2266,Place_2266,mb,4.2,272.36,186.26
Date_2267,Place_2267,mb,4.2,209.42,304.91
Date_2268,Place_2268,mb,4.6,238.53,193.599
Date_2269,Place_2269,mb,4.8,34.13,248.198
Date_2270,Place_2270,mb,4.4,162.54,259.43
Date_2271,Place_2271,mb,4.5,248.63,210.279
Date_2272,Place_2272,mb,4.2,105.44,42.701
Date_2273,Place_2273,mb,4.5,115.65,85.29
Date_2274,Place_2274,ml,4.0,35.43,21.35
Date_2275,Place_2275,ml,4.1,243.98,183.702
Date_2276,Place_2276,mb,4.2,165.02,50.707
Date_2277,Place_2277,mb,4.6,112.96,46.593
Date_2278,Place_2278,mb,4.2,161.79,80.954
Date_2279,Place_2279,mb,4.3,161.11,28.245
Date_2280,Place_2280,mwr,4.2,112.16,32.915
Date_2281,Place_2281,mb,4.3,135.83,71.279
Date_2282,Place_2282,mb,4.5,41.04,60.493
Date_2283,Place_2283,mwr,4.5,126.25,25.131
Date_2284,Place_2284,mb,4.4,110.26,73.837
Date_2285,Place_2285,mb,4.4,114.08,66.942
Date_2286,Place_2286,mb,4.5,58.13,32.359
Date_2287,Place_2287,mww,5.0,78.31,49.818
Date_2288,Place_2288,mb,4.0,164.17,44.702
Date_2289,Place_2289,mb,4.1,73.43,33.138
Date_2290,Place_2290,mwr,3.8,10.21,69.055
Date_2291,Place_2291,mwr,4.2,39.14,55.044
Date_2292,Place_2292,mb,4.3,108.97,58.046
Date_2293,Place_2293,mb,4.5,120.27,75.394
Date_2294,Place_2294,mb,4.2,169.65,100.414
Date_2295,Place_2295,mb,4.1,113.83,50.374
Date_2296,Place_2296,mb,4.4,35.0,78.174
Date_2297,Place_2297,mwr,4.5,26.46,138.333
Date_2298,Place_2298,mwr,4.3,31.57,65.497
Date_2299,Place_2299,mb,4.6,205.02,216.618
Date_2300,Place_2300,ml,4.0,200.36,161.018
Date_2301,Place_2301,mb,4.1,273.42,240.414
Date_2302,Place_2302,mww,5.4,150.19,118.65
Date_2303,Place_2303,mb,4.4,147.27,84.734
Date_2304,Place_2304,mb,4.2,206.55,170.803
Date_2305,Place_2305,mb,3.7,122.28,54.266
Date_2306,Place_2306,mb,4.3,214.41,179.032
Date_2307,Place_2307,mww,4.8,184.34,190.597
Date_2308,Place_2308,mb,4.5,10.0,127.658
Date_2309,Place_2309,mb,4.5,131.39,244.306
Date_2310,Place_2310,mb,4.3,227.3,219.731
Date_2311,Place_2311,mwr,4.4,10.0,81.176
Date_2312,Place_2312,mb,4.3,117.81,76.506
Date_2313,Place_2313,mwr,4.4,12.04,81.732
Date_2314,Place_2314,mwr,4.1,84.37,17.57
Date_2315,Place_2315,mwr,4.5,10.0,77.062
Date_2316,Place_2316,mb,4.8,10.0,90.294
Date_2317,Place_2317,mww,6.4,11.0,80.842
Date_2318,Place_2318,mww,5.0,47.51,35.473
Date_2319,Place_2319,mb,4.5,112.97,39.921
Date_2320,Place_2320,mwr,4.3,59.68,51.263
Date_2321,Place_2321,mb,4.3,231.37,230.851
Date_2322,Place_2322,mb,4.3,27.27,117.983
Date_2323,Place_2323,mb,4.3,217.48,371.964
Date_2324,Place_2324,mb,4.5,145.34,225.736
Date_2325,Place_2325,mb,4.1,136.76,60.938
Date_2326,Place_2326,mwr,4.3,58.41,57.379
Date_2327,Place_2327,mww,4.8,105.78,82.955
Date_2328,Place_2328,mwr,4.3,49.86,67.165
Date_2329,Place_2329,mb,4.3,184.58,197.046
Date_2330,Place_2330,mb,4.2,10.0,95.521
Date_2331,Place_2331,mb,4.4,10.0,535.206
Date_2332,Place_2332,mb,4.7,87.97,34.25
Date_2333,Place_2333,mwr,4.3,198.34,177.142
Date_2334,Place_2334,mwr,4.5,193.76,179.922
Date_2335,Place_2335,mww,5.3,75.21,17.125
Date_2336,Place_2336,mb,4.5,109.89,42.59
Date_2337,Place_2337,mb,4.5,99.36,20.572
Date_2338,Place_2338,mb,4.4,20.51,50.262
Date_2339,Place_2339,mwr,4.4,29.94,68.388
Date_2340,Place_2340,mwr,4.3,120.12,51.708
Date_2341,Place_2341,mb,4.2,181.74,176.252
Date_2342,Place_2342,mww,5.2,47.38,75.171
Date_2343,Place_2343,mb,4.3,192.87,132.773
Date_2344,Place_2344,mwr,4.7,55.45,18.682
Date_2345,Place_2345,ml,3.7,32.85,133.106
Date_2346,Place_2346,mwr,4.3,26.67,68.277
Date_2347,Place_2347,mb,4.1,121.42,98.19
Date_2348,Place_2348,mwr,4.2,94.93,108.642
Date_2349,Place_2349,mb,4.4,46.48,27.8
Date_2350,Place_2350,mwr,4.6,10.0,220.065
Date_2351,Place_2351,mb,4.8,120.16,41.033
Date_2352,Place_2352,mwr,4.9,98.05,87.848
Date_2353,Place_2353,mb,4.3,233.86,219.954
Date_2354,Place_2354,mb,4.4,113.57,84.846
Date_2355,Place_2355,mb,4.2,151.09,31.47
Date_2356,Place_2356,mb,4.4,26.76,3.002
Date_2357,Place_2357,mwr,4.4,20.09,39.698
Date_2358,Place_2358,mb,4.3,117.96,95.632
Date_2359,Place_2359,mb,4.2,112.07,48.15
Date_2360,Place_2360,mb,4.4,119.48,48.817
Date_2361,Place_2361,mww,5.2,148.84,271.995
Date_2362,Place_2362,mb,4.2,114.82,41.144
Date_2363,Place_2363,mb,4.0,130.52,72.725
Date_2364,Place_2364,mww,5.0,10.0,577.35
Date_2365,Place_2365,mwr,4.1,45.13,81.843
Date_2366,Place_2366,mb,4.3,85.16,134.441
Date_2367,Place_2367,mww,4.6,61.14,74.393
Date_2368,Place_2368,mb,4.5,250.67,388.644
Date_2369,Place_2369,mwr,4.4,56.01,35.473
Date_2370,Place_2370,mww,5.0,195.81,153.901
Date_2371,Place_2371,mb,4.1,193.86,171.915
Date_2372,Place_2372,mb,4.2,132.25,78.618
Date_2373,Place_2373,mww,5.5,108.0,96.41
Date_2374,Place_2374,mb,4.2,129.74,109.643
Date_2375,Place_2375,mwr,4.7,178.97,185.704
Date_2376,Place_2376,mwr,4.2,200.25,173.694
Date_2377,Place_2377,mb,4.0,105.25,14.011
Date_2378,Place_2378,mb,4.1,189.83,259.874
Date_2379,Place_2379,mwr,4.2,98.32,4.448
Date_2380,Place_2380,mww,5.0,69.47,65.386
Date_2381,Place_2381,mb,4.3,113.09,83.622
Date_2382,Place_2382,mww,5.2,10.0,201.161
Date_2383,Place_2383,mwr,4.3,84.28,69.5
Date_2384,Place_2384,mb,4.2,111.86,57.49
Date_2385,Place_2385,mww,5.1,107.03,65.942
Date_2386,Place_2386,mww,5.1,114.14,64.162
Date_2387,Place_2387,mb,4.4,222.77,168.134
Date_2388,Place_2388,mb,4.3,133.79,82.066
Date_2389,Place_2389,mwr,4.0,19.74,81.287
Date_2390,Place_2390,mww,5.1,105.45,68.054
Date_2391,Place_2391,mb,4.5,123.28,89.85
Date_2392,Place_2392,mwr,4.3,56.76,87.514
Date_2393,Place_2393,mb,4.7,226.76,169.914
Date_2394,Place_2394,mb,4.1,69.65,24.686
Date_2395,Place_2395,mb,4.5,158.32,6.005
Date_2396,Place_2396,mb,4.4,186.67,148.674
Date_2397,Place_2397,mb,4.0,53.82,28.356
Date_2398,Place_2398,mb,4.3,121.71,82.399
Date_2399,Place_2399,mb,4.1,194.17,190.597
Date_2400,Place_2400,mb,4.3,41.25,58.602
Date_2401,Place_2401,mwr,4.5,50.13,63.273
Date_2402,Place_2402,mb,4.0,198.2,176.919
Date_2403,Place_2403,mb,4.4,239.17,269.438
Date_2404,Place_2404,mb,3.9,98.26,26.799
Date_2405,Place_2405,mb,4.6,103.24,60.048
Date_2406,Place_2406,mb,4.4,178.26,195.601
Date_2407,Place_2407,mb,4.1,33.54,37.808
Date_2408,Place_2408,mb,4.4,251.57,205.386
Date_2409,Place_2409,mb,4.3,120.43,43.368
Date_2410,Place_2410,mb,4.5,113.05,80.286
Date_2411,Place_2411,mb,4.5,39.55,101.303
Date_2412,Place_2412,mb,4.4,122.41,7.784
Date_2413,Place_2413,mb,4.4,18.37,55.489
Date_2414,Place_2414,mb,5.0,129.82,224.29
Date_2415,Place_2415,mb,4.7,35.69,14.456
Date_2416,Place_2416,ml,4.0,18.87,44.258
Date_2417,Place_2417,mwr,4.6,22.33,83.734
Date_2418,Place_2418,mwr,4.7,40.93,77.951
Date_2419,Place_2419,mb,4.2,218.78,173.25
Date_2420,Place_2420,mb,4.2,10.0,63.384
Date_2421,Place_2421,mb,4.0,60.41,44.591
Date_2422,Place_2422,mwr,4.4,10.0,83.4
Date_2423,Place_2423,mb,4.4,110.93,42.145
Date_2424,Place_2424,mb,4.4,214.58,162.908
Date_2425,Place_2425,mww,5.5,29.0,50.04
Date_2426,Place_2426,mb,4.6,41.26,38.142
Date_2427,Place_2427,mww,5.3,145.71,70.056
Date_2428,Place_2428,mb,4.4,181.01,171.582
Date_2429,Place_2429,mb,4.6,59.14,69.389
Date_2430,Place_2430,mb,4.1,74.48,7.673
Date_2431,Place_2431,mb,4.5,129.6,105.974
Date_2432,Place_2432,mww,5.1,157.81,181.367
Date_2433,Place_2433,mww,5.0,162.21,194.6
Date_2434,Place_2434,mb,4.1,120.33,53.376
Date_2435,Place_2435,mwr,4.9,78.79,50.04
Date_2436,Place_2436,mb,4.3,50.17,35.139
Date_2437,Place_2437,mb,4.5,123.5,76.172
Date_2438,Place_2438,mb,4.1,35.07,85.958
Date_2439,Place_2439,mww,4.8,96.85,18.348
Date_2440,Place_2440,mb,4.6,196.36,153.678
Date_2441,Place_2441,mb,4.3,206.4,112.868
Date_2442,Place_2442,mww,5.6,54.0,70.056
Date_2443,Place_2443,mb,4.2,210.16,141.113
Date_2444,Place_2444,mwr,4.6,34.8,56.267
Date_2445,Place_2445,mb,4.4,102.9,31.136
Date_2446,Place_2446,mb,4.4,222.14,186.594
Date_2447,Place_2447,mb,4.1,43.09,82.066
Date_2448,Place_2448,mww,4.8,62.46,31.358
Date_2449,Place_2449,mb,4.0,46.98,52.931
Date_2450,Place_2450,mb,4.4,10.0,56.823
Date_2451,Place_2451,mwr,3.8,19.13,47.482
Date_2452,Place_2452,mb,4.6,37.06,79.73
Date_2453,Place_2453,mb,4.0,206.89,156.681
Date_2454,Place_2454,mwr,4.2,31.27,112.757
Date_2455,Place_2455,mb,4.6,221.31,165.577
Date_2456,Place_2456,mb,4.5,66.77,116.204
Date_2457,Place_2457,mb,4.3,10.0,92.296
Date_2458,Place_2458,mww,5.6,10.0,84.178
Date_2459,Place_2459,mb,4.1,131.96,110.31
Date_2460,Place_2460,mb,4.8,61.58,20.35
Date_2461,Place_2461,mb,4.3,101.29,148.786
Date_2462,Place_2462,mb,4.8,30.25,64.385
Date_2463,Place_2463,mb,4.3,204.76,105.418
Date_2464,Place_2464,mb,4.8,62.5,50.485
Date_2465,Place_2465,mb,4.6,129.76,100.414
Date_2466,Place_2466,ml,4.1,106.42,19.238
Date_2467,Place_2467,mb,4.0,125.86,56.823
Date_2468,Place_2468,mb,4.1,74.57,13.789
Date_2469,Place_2469,mww,4.8,10.0,60.938
Date_2470,Place_2470,mb,4.4,120.47,117.316
Date_2471,Place_2471,mb,4.4,35.0,55.711
Date_2472,Place_2472,mb,4.6,286.44,215.839
Date_2473,Place_2473,mwr,4.5,50.26,75.505
Date_2474,Place_2474,mb,4.7,185.63,177.698
Date_2475,Place_2475,mb,4.1,124.06,36.251
Date_2476,Place_2476,mwr,4.1,40.54,69.834
Date_2477,Place_2477,mb,4.3,191.64,161.796
Date_2478,Place_2478,mb,4.2,35.0,54.822
Date_2479,Place_2479,mww,5.4,45.54,30.691
Date_2480,Place_2480,mb,4.8,133.94,229.85
Date_2481,Place_2481,mb,4.3,220.26,137.777
Date_2482,Place_2482,mb,4.4,10.0,65.83
Date_2483,Place_2483,mb,4.0,112.24,33.471
Date_2484,Place_2484,mww,4.7,129.11,19.349
Date_2485,Place_2485,mb,4.5,151.55,45.814
Date_2486,Place_2486,mb,4.6,126.31,119.762
Date_2487,Place_2487,mb,4.5,43.9,71.39
Date_2488,Place_2488,mb,4.3,24.83,70.39
Date_2489,Place_2489,mb,4.3,157.65,162.13
Date_2490,Place_2490,mb,4.1,95.92,19.126
Date_2491,Place_2491,mww,5.0,72.03,56.712
Date_2492,Place_2492,mb,4.3,134.63,35.918
Date_2493,Place_2493,mb,4.3,112.5,62.939
Date_2494,Place_2494,mb,4.6,113.45,72.614
Date_2495,Place_2495,mwr,4.3,23.53,36.474
Date_2496,Place_2496,mb,4.1,10.0,153.122
Date_2497,Place_2497,mb,3.9,113.48,55.822
Date_2498,Place_2498,mb,4.3,49.84,76.839
Date_2499,Place_2499,mwr,4.5,109.47,50.707
Date_2500,Place_2500,mb,4.8,129.95,194.934
Date_2501,Place_2501,mb,4.4,142.28,57.379
Date_2502,Place_2502,mb,4.0,69.27,42.256
Date_2503,Place_2503,mb,4.2,130.64,88.515
Date_2504,Place_2504,mb,4.5,10.0,95.854
Date_2505,Place_2505,mb,5.1,120.75,79.73
Date_2506,Place_2506,mww,5.2,41.0,85.29
Date_2507,Place_2507,mww,5.0,10.0,345.165
Date_2508,Place_2508,mwr,4.4,11.41,100.191
Date_2509,Place_2509,mb,4.4,230.35,258.762
Date_2510,Place_2510,mwr,4.7,13.64,240.859
Date_2511,Place_2511,mww,6.3,359.0,294.458
Date_2512,Place_2512,mb,4.2,147.08,69.834
Date_2513,Place_2513,mb,4.3,125.77,63.495
Date_2514,Place_2514,mb,4.2,108.34,16.902
Date_2515,Place_2515,mb,4.8,173.78,262.877
Date_2516,Place_2516,mwr,4.0,40.67,9.786
Date_2517,Place_2517,mb,4.2,35.0,23.463
Date_2518,Place_2518,mb,4.3,106.33,50.374
Date_2519,Place_2519,mb,4.6,105.07,38.809
Date_2520,Place_2520,mb,4.1,82.28,11.454
Date_2521,Place_2521,mww,4.6,118.76,85.624
Date_2522,Place_2522,mwr,4.5,48.99,42.478
Date_2523,Place_2523,mb,4.3,228.04,215.617
Date_2524,Place_2524,mwr,4.5,10.0,63.829
Date_2525,Place_2525,mwr,4.5,115.38,85.958
Date_2526,Place_2526,ml,3.6,45.71,50.151
Date_2527,Place_2527,mb,4.4,47.59,20.35
Date_2528,Place_2528,mb,4.4,98.97,20.683
Date_2529,Place_2529,mwr,4.6,45.71,54.71
Date_2530,Place_2530,mww,5.7,17.0,168.468
Date_2531,Place_2531,mb,4.3,67.36,54.154
Date_2532,Place_2532,mww,4.9,107.98,97.3
Date_2533,Place_2533,mww,5.0,13.84,285.228
Date_2534,Place_2534,mb,4.4,10.07,89.182
Date_2535,Place_2535,mb,4.3,157.84,272.885
Date_2536,Place_2536,ml,4.0,62.42,24.242
Date_2537,Place_2537,mww,5.5,10.42,90.962
Date_2538,Place_2538,ml,2.0,14.16,28.356
Date_2539,Place_2539,mb,4.5,10.0,85.513
Date_2540,Place_2540,mb,4.1,35.0,17.903
Date_2541,Place_2541,mww,5.0,23.99,9.452
Date_2542,Place_2542,mb,4.2,218.02,161.796
Date_2543,Place_2543,mb,4.3,116.76,75.394
Date_2544,Place_2544,mb,4.8,151.47,28.467
Date_2545,Place_2545,mb,4.8,23.88,58.38
Date_2546,Place_2546,mb,4.5,178.29,165.132
Date_2547,Place_2547,mb,4.1,91.05,55.378
Date_2548,Place_2548,mb,4.4,129.15,89.071
Date_2549,Place_2549,mb,4.9,47.16,35.139
Date_2550,Place_2550,mwr,4.5,35.82,28.801
Date_2551,Place_2551,mww,5.3,10.0,57.713
Date_2552,Place_2552,mb,4.4,110.1,68.944
Date_2553,Place_2553,mb,4.1,139.96,71.613
Date_2554,Place_2554,mww,4.9,188.01,306.578
Date_2555,Place_2555,mb,4.1,103.4,138.778
Date_2556,Place_2556,mwr,4.1,20.61,63.162
Date_2557,Place_2557,mwr,4.5,88.38,27.022
Date_2558,Place_2558,mb,4.5,91.01,71.39
Date_2559,Place_2559,mb,4.1,177.61,68.277
Date_2560,Place_2560,mwr,4.5,14.2,61.049
Date_2561,Place_2561,mb,4.5,182.59,185.593
Date_2562,Place_2562,mb,4.4,187.72,183.146
Date_2563,Place_2563,mww,4.8,21.45,49.484
Date_2564,Place_2564,mb,4.4,191.89,324.926
Date_2565,Place_2565,ml,3.7,10.0,165.577
Date_2566,Place_2566,mb,4.3,13.34,172.36
Date_2567,Place_2567,mb,4.2,180.1,256.65
Date_2568,Place_2568,mb,4.3,184.36,158.015
Date_2569,Place_2569,mb,4.5,92.69,51.597
Date_2570,Place_2570,mb,4.5,36.52,18.459
Date_2571,Place_2571,mb,4.5,206.42,133.774
Date_2572,Place_2572,mww,4.5,119.24,126.657
Date_2573,Place_2573,ml,4.1,35.0,26.91
Date_2574,Place_2574,mb,4.3,94.82,30.024
Date_2575,Place_2575,mb,4.5,101.39,33.249
Date_2576,Place_2576,mb,4.4,195.59,193.599
Date_2577,Place_2577,mb,4.2,104.25,57.268
Date_2578,Place_2578,mww,5.0,115.28,91.962
Date_2579,Place_2579,mb,4.7,136.57,75.616
Date_2580,Place_2580,mb,4.4,10.0,23.797
Date_2581,Place_2581,mb,4.1,122.97,58.269
Date_2582,Place_2582,mb,4.3,36.78,56.156
Date_2583,Place_2583,mb,4.2,10.0,101.414
Date_2584,Place_2584,mwr,4.5,13.12,103.194
Date_2585,Place_2585,mb,4.4,10.0,114.425
Date_2586,Place_2586,mwr,4.2,12.1,111.645
Date_2587,Place_2587,mww,5.2,12.98,104.194
Date_2588,Place_2588,mb,4.2,177.82,74.615
Date_2589,Place_2589,mb,4.1,113.91,118.317
Date_2590,Place_2590,mww,4.8,27.34,122.098
Date_2591,Place_2591,mb,4.3,156.24,145.005
Date_2592,Place_2592,mb,4.1,139.39,92.963
Date_2593,Place_2593,mb,4.5,126.95,61.716
Date_2594,Place_2594,mb,4.2,102.12,40.699
Date_2595,Place_2595,mb,4.2,135.04,67.943
Date_2596,Place_2596,mb,4.2,169.4,202.05
Date_2597,Place_2597,mww,5.6,51.0,28.467
Date_2598,Place_2598,mb,4.2,170.25,254.87
Date_2599,Place_2599,mb,4.4,74.22,47.816
Date_2600,Place_2600,mb,4.3,46.82,93.964
Date_2601,Place_2601,mb,4.1,123.03,83.511
Date_2602,Place_2602,mb,4.2,209.7,153.79
Date_2603,Place_2603,mww,5.2,21.0,130.215
Date_2604,Place_2604,mb,3.4,35.0,51.708
Date_2605,Place_2605,mb,4.4,37.12,29.579
Date_2606,Place_2606,mb,4.2,10.0,135.219
Date_2607,Place_2607,mb,4.1,42.03,113.424
Date_2608,Place_2608,mb,4.4,57.62,32.359
Date_2609,Place_2609,mb,4.5,102.96,17.681
Date_2610,Place_2610,mb,4.4,146.76,38.475
Date_2611,Place_2611,mb,4.6,64.23,38.698
Date_2612,Place_2612,mb,4.1,111.86,55.044
Date_2613,Place_2613,mb,4.2,10.0,168.023
Date_2614,Place_2614,mb,5.1,58.3,25.798
Date_2615,Place_2615,mb,4.2,44.35,1.112
Date_2616,Place_2616,mb,4.5,184.84,178.81
Date_2617,Place_2617,mb,4.1,10.42,75.06
Date_2618,Place_2618,mb,4.8,47.09,40.922
Date_2619,Place_2619,mb,4.8,43.82,50.485
Date_2620,Place_2620,mb,4.6,10.0,85.29
Date_2621,Place_2621,mb,4.6,49.52,29.69
Date_2622,Place_2622,mwr,4.7,103.42,14.011
Date_2623,Place_2623,mwr,4.5,12.11,125.545
Date_2624,Place_2624,mb,4.2,123.27,45.036
Date_2625,Place_2625,mb,4.2,231.08,165.354
Date_2626,Place_2626,mwr,4.5,17.03,72.502
Date_2627,Place_2627,mb,4.0,62.7,27.022
Date_2628,Place_2628,mb,4.4,60.97,23.241
Date_2629,Place_2629,mb,4.3,59.28,23.797
Date_2630,Place_2630,mww,6.7,63.0,19.238
Date_2631,Place_2631,mb,4.5,137.4,66.72
Date_2632,Place_2632,mb,4.5,132.26,71.279
Date_2633,Place_2633,mb,4.6,254.17,207.722
Date_2634,Place_2634,mb,4.6,61.54,13.789
Date_2635,Place_2635,mb,4.3,62.22,66.164
Date_2636,Place_2636,mb,4.3,10.0,63.384
Date_2637,Place_2637,mb,4.2,114.89,93.297
Date_2638,Place_2638,mb,4.2,112.76,6.672
Date_2639,Place_2639,mb,4.2,110.44,90.628
Date_2640,Place_2640,mb,4.1,265.45,264.211
Date_2641,Place_2641,mb,5.2,96.3,83.734
Date_2642,Place_2642,mb,4.2,63.96,13.566
Date_2643,Place_2643,mwr,4.4,103.52,117.65
Date_2644,Place_2644,mb,4.4,19.17,114.981
Date_2645,Place_2645,mb,4.1,211.98,191.153
Date_2646,Place_2646,mb,4.5,210.43,166.355
Date_2647,Place_2647,mb_lg,3.4,1.0,267.214
Date_2648,Place_2648,mb,4.3,27.53,42.256
Date_2649,Place_2649,mb,4.3,14.75,79.397
Date_2650,Place_2650,mb,4.2,128.09,55.934
Date_2651,Place_2651,mb,4.4,10.0,93.964
Date_2652,Place_2652,mwr,4.2,13.35,90.628
